frame.len,ip.len,ip.ttl,ip.proto,ip.version,tcp.srcport,tcp.dstport,tcp.len,tcp.seq,tcp.flags.ack,tcp.flags.fin,tcp.flags.reset,tcp.window_size,udp.srcport,udp.dstport,udp.length,dns.qry.type,dns.flags.response,dns.flags.recdesired,alert
74,60,64,6,4,56712,9227,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38416,11339,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,39186,27600,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34688,62586,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57722,9952,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48432,56936,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41512,58253,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55830,51955,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38664,17503,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53630,28103,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,55363,41848,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,61152,51888,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,5986,47080,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,12074,56518,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,47110,39268,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,44795,42478,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,9227,56712,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,11339,38416,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,34852,11561,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,27600,39186,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,60674,62963,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,62586,34688,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,9952,57722,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,56936,48432,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,58253,41512,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,51955,55830,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,17503,38664,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,28103,53630,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,35654,59854,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,33228,32890,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,39480,58678,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,43468,17125,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51684,41649,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58112,41309,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,33572,65063,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34684,38372,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40402,30034,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55270,2518,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59486,39948,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51642,60973,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48852,62189,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49276,56251,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,11561,34852,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,62963,60674,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,59854,35654,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,32890,33228,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,58678,39480,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,17125,43468,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,41649,51684,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,41309,58112,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,65063,33572,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,38372,34684,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,30034,40402,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,51272,44889,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,2518,55270,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,39948,59486,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,60790,51336,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,60973,51642,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,62189,48852,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,56251,49276,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,47774,30761,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54920,62161,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41312,40549,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,44656,3289,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56214,56250,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47566,58221,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58042,48823,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60230,16261,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60158,27645,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38982,10111,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,32848,3606,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59190,20650,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59758,53610,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,42826,41654,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,44889,51272,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,51336,60790,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,30761,47774,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,62161,54920,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,54466,52917,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,40549,41312,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,40772,43084,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,3289,44656,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,56250,56214,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,58221,47566,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,48823,58042,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,16261,60230,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,27645,60158,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,10111,38982,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,3606,32848,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,20650,59190,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,53610,59758,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,41654,42826,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,51592,20340,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54308,34517,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35386,7506,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54854,43463,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51414,33781,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57330,63416,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,52917,54466,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,43084,40772,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,20340,51592,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,34517,54308,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,7506,35386,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,43463,54854,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,55740,40038,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50078,58701,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58218,4600,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41502,16726,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60458,9975,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,36676,23757,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48936,52887,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46924,44512,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,33781,51414,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,63416,57330,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,40038,55740,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,58701,50078,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,4600,58218,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,16726,41502,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,9975,60458,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,23757,36676,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,52887,48936,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,45540,29631,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48934,64426,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,36474,26383,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48462,25849,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60920,55440,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54508,52000,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,37168,29825,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,43834,59535,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55392,30294,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,45882,7265,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49002,20807,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60390,14748,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52356,65357,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40514,23367,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,37646,37996,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,44512,46924,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,41808,55135,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,29631,45540,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,64426,48934,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,26383,36474,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,25849,48462,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,55440,60920,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,52000,54508,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,29825,37168,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,59535,43834,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,30294,55392,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,7265,45882,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,20807,49002,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,14748,60390,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,65357,52356,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,33300,33657,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,42296,47131,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,36458,3636,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52312,50663,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35986,64517,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56816,61426,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,33490,48273,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56970,4321,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,37152,53221,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38712,53708,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,33866,54794,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53812,60800,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35894,31580,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51464,9513,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,23367,40514,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,37996,37646,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,55135,41808,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,33657,33300,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,47131,42296,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,3636,36458,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,50663,52312,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,64517,35986,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,61426,56816,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,48273,33490,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,4321,56970,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,53221,37152,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,53708,38712,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,45684,62294,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,54794,33866,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,60800,53812,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,40850,49179,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56966,12991,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46756,30578,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55646,60975,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56280,13358,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,42094,16695,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38852,64584,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,42200,49499,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47424,28655,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55386,7760,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57518,62513,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40922,58024,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54560,45800,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,31580,35894,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,9513,51464,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,62294,45684,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,49179,40850,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,12991,56966,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,30578,46756,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,60975,55646,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,13358,56280,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,16695,42094,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,64584,38852,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,49499,42200,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,28655,47424,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,7760,55386,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,62513,57518,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,58024,40922,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,45800,54560,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,42544,42332,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40512,8507,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55618,46983,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53738,33564,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48514,35258,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52444,38277,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34916,38151,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49944,27245,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,37210,38858,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51266,51355,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47916,34159,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54706,3425,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55820,33893,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50538,44907,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51726,20208,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,43938,29702,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,37768,28340,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,42332,42544,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,57366,60317,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,8507,40512,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,46983,55618,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,33564,53738,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,35258,48514,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,38277,52444,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,38151,34916,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,27245,49944,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,38858,37210,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,51355,51266,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,34159,47916,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,3425,54706,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,33893,55820,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,44907,50538,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,20208,51726,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,29702,43938,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,44412,30923,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38912,30120,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52818,19480,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46016,21236,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59376,39462,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41134,44754,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,39486,14453,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,36258,17835,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46370,34401,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46356,24435,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58008,12483,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51564,19648,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58744,25025,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50154,40869,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,28340,37768,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,60317,57366,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,30923,44412,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,30120,38912,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,19480,52818,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,21236,46016,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,39462,59376,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,44754,41134,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,56492,61424,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,14453,39486,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,51324,49895,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,17835,36258,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,34401,46370,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,24435,46356,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,12483,58008,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,19648,51564,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,25025,58744,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,40869,50154,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,59184,45524,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50762,23693,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40150,47503,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40164,53464,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52468,16859,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46608,36804,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34518,37800,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,45870,55586,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34174,40266,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51616,9737,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58360,17027,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57078,51074,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,33552,45362,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52608,29926,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,37864,14988,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50366,12230,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,61424,56492,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,49895,51324,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,45524,59184,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,23693,50762,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,47503,40150,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,53464,40164,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,16859,52468,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,36804,46608,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,37800,34518,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,55586,45870,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,40266,34174,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,9737,51616,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,17027,58360,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,51074,57078,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,45362,33552,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,29926,52608,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,53514,51570,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60844,43340,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59870,63803,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53130,18685,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60942,41263,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57500,25114,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55012,10386,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,36180,56763,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35786,29276,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59598,57295,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41734,1914,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49702,58368,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49254,59839,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,36210,22151,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,14988,37864,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,12230,50366,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,51570,53514,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,43340,60844,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,63803,59870,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,18685,53130,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,41263,60942,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,25114,57500,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,10386,55012,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,56763,36180,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,59190,35895,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,29276,35786,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,45242,1400,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,57295,59598,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,1914,41734,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,58368,49702,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,59839,49254,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,22151,36210,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,33604,7984,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52996,60554,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,37286,3715,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53496,57057,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,37016,2198,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52228,42662,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,39074,4624,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58844,21896,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56896,60179,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52648,50749,0,0,0,0,0,64240,,,,,,,suspicious
